Description,Code,No_jobs,Median,change,Mean,change.1,10,20,25,30,40,60,70,75,80,90
      Van drivers,8212,292,8.12,,9.05,,6,6.53,6.84,7.1,7.55,8.73,9.68,10.18,10.68,12.3
      Bus and coach drivers,8213,112,9.91,,10.4,,7.5,8.36,8.64,8.98,9.38,10.34,10.95,11.62,12.24,14.25
      Taxi and cab drivers and chauffeurs,8214,14,7.61,,10.23,,5.93,6.19,6.25,6.53,7.24,8.41,9.95,11.7,12,x
      Driving instructors,8215,x,10.75,,12.35,,x,x,x,x,9.52,12.4,x,x,x,x
    Mobile machine drivers and operatives,822,72,9.8,,10.49,,7.04,7.81,8.19,8.72,9.4,10.49,11.34,11.83,12.43,13.95
      Crane drivers,8221,7,12,,11.92,,x,9.47,9.76,10.21,11.03,12.44,13.25,13.51,x,x
      Fork-lift truck drivers,8222,23,8.51,,9,,6.58,7.1,7.24,7.45,8,9.2,9.64,9.79,10.17,x
      Agricultural machinery drivers,8223,x,9.45,,9.28,,x,x,x,x,9.04,9.57,x,x,x,x
      Mobile machine drivers and operatives n.e.c.,8229,39,10.37,,11.08,,7.28,8.76,9.09,9.43,9.99,11.03,11.91,12.48,13.04,x
    Other drivers and transport operatives,823,56,15.09,,15.83,,8.19,10.37,10.83,11.5,13.41,17.72,20.67,21.77,22.34,x
      Train and tram drivers,8231,21,22.32,,20.88,,14.2,19.27,20.67,20.68,21.81,23.13,x,x,23.25,x
      Marine and waterways transport operatives,8232,x,12.57,,12.37,,x,x,x,x,11.38,13.64,x,x,x,x
      Air transport operatives,8233,12,10.66,,11.26,,7.2,7.94,8.76,9.16,10.02,11.42,12.27,12.72,13.42,x
      Rail transport operatives,8234,11,15.53,,15.41,,9.04,11.34,12.42,12.95,14.8,16.44,17.67,18.01,18.62,x
      Other drivers and transport operatives n.e.c.,8239,9,11.4,,12.33,,x,8.22,9.57,10,10.8,12.25,13.74,14.05,x,x
Elementary occupations,9,2961,6.91,,8.13,,5.93,5.95,6,6.16,6.5,7.45,8.17,8.68,9.27,10.84
  Elementary trades and related occupations,91,367,7.97,,8.8,,5.94,6.35,6.55,6.84,7.38,8.62,9.44,9.91,10.42,12.17
    Elementary agricultural occupations,911,63,7.76,,8.37,,6.03,6.5,6.71,7,7.38,8.34,8.9,9.31,9.68,10.74
      Farm workers,9111,39,7.83,,8.28,,6.06,6.58,6.77,7.02,7.4,8.28,8.78,9.23,9.5,x
      Forestry workers,9112,4,10.38,,10.97,,x,8.41,8.75,8.94,10.14,11.1,12.32,x,x,x
      Fishing and other elementary agriculture occupations n.e.c.,9119,19,7.38,,8,,6,6.28,6.38,6.58,7.01,7.74,8.49,8.88,9.27,x
    Elementary construction occupations,912,75,9,,9.66,,6.2,7,7.43,7.66,8.22,9.56,10.37,10.96,11.36,13.4
      Elementary construction occupations,9120,75,9,,9.66,,6.2,7,7.43,7.66,8.22,9.56,10.37,10.96,11.36,13.4
    Elementary process plant occupations,913,229,7.71,,8.61,,5.93,6.19,6.4,6.6,7.09,8.37,9.23,9.72,10.3,12.11
      Industrial cleaning process occupations,9132,15,7.83,,8.65,,6.04,6.5,6.61,6.9,7.51,8.48,8.99,9.48,9.91,x
"      Packers, bottlers, canners and fillers",9134,98,7.18,,8.11,,5.93,5.95,6.1,6.28,6.73,7.75,8.41,8.82,9.49,11.4
      Elementary process plant occupations n.e.c.,9139,117,8.11,,9.01,,6,6.39,6.63,6.92,7.46,8.96,9.78,10.3,10.77,12.56
  Elementary administration and service occupations,92,2594,6.76,,7.99,,5.93,5.94,6,6.1,6.4,7.27,7.99,8.45,9.04,10.55
    Elementary administration occupations,921,246,9.41,,9.68,,5.93,6.38,6.77,7.35,8.67,9.51,9.97,10.52,11.1,12.34
"      Postal workers, mail sorters, messengers and couriers",9211,167,9.58,,10.46,,6.75,8.8,9.26,9.33,9.51,9.96,10.89,11.18,11.57,12.96
      Elementary administration occupations n.e.c.,9219,79,6.5,,7.59,,5.36,5.93,6,6.05,6.37,6.94,7.5,7.87,8.09,9.62
    Elementary cleaning occupations,923,695,6.54,,7.4,,5.93,5.98,6,6.1,6.31,6.93,7.39,7.6,7.99,9.3
      Window cleaners,9231,x,7.47,,8.26,,x,x,x,x,7.33,7.71,x,x,x,x
      Street cleaners,9232,7,8.75,,9.1,,x,7.72,7.98,8.17,8.57,8.97,9.25,9.39,x,x
      Cleaners and domestics,9233,619,6.5,,7.21,,5.93,5.96,6,6.06,6.29,6.78,7.19,7.47,7.72,8.91
"      Launderers, dry cleaners and pressers",9234,23,6.44,,7.15,,x,5.93,5.97,6,6.2,6.83,7.43,7.63,7.85,x
      Refuse and salvage occupations,9235,29,8.91,,9.41,,6.43,7.49,7.76,7.99,8.52,9.54,10.1,10.34,10.89,x
      Vehicle valeters and cleaners,9236,13,6.5,,6.92,,5.93,5.99,6,6.02,6.25,6.8,7.24,7.5,7.85,x
      Elementary cleaning occupations n.e.c.,9239,x,7.91,,8.28,,x,x,x,x,x,8.09,x,x,x,x
    Elementary security occupations,924,296,7.42,,9.03,,6.04,6.38,6.5,6.71,7.03,8,8.76,9.37,10,12.37
      Security guards and related occupations,9241,136,8.37,,9.2,,6.3,6.79,7,7.25,7.75,9.03,10,10.8,11.56,13.83
      Parking and civil enforcement occupations,9242,16,8.81,,9.34,,6.25,6.78,6.93,7.2,7.94,9.65,10.13,10.88,11.41,x
      School midday and crossing patrol occupations,9244,124,6.76,,7.36,,5.95,6.13,6.24,6.37,6.48,7.03,7.27,7.4,7.63,8.28
      Elementary security occupations n.e.c.,9249,20,9.52,,10.43,,6.39,7.25,7.86,8.08,8.78,10.12,10.97,11.21,12.15,x
    Elementary sales occupations,925,50,8.35,,8.45,,6,6.28,6.53,6.73,7.59,8.72,9.23,9.49,9.81,10.76
      Shelf fillers,9251,45,8.44,,8.58,,6,6.44,6.61,6.95,7.9,8.93,9.34,9.6,9.92,x
      Elementary sales occupations n.e.c.,9259,5,6.63,,7.36,,x,x,6.27,6.28,6.42,6.88,7.22,x,x,x
    Elementary storage occupations,926,463,8.05,,8.69,,6,6.48,6.69,6.96,7.48,8.63,9.33,9.72,10.16,11.8
      Elementary storage occupations,9260,463,8.05,,8.69,,6,6.48,6.69,6.96,7.48,8.63,9.33,9.72,10.16,11.8
    Other elementary services occupations,927,844,6.07,,6.67,,5,5.92,x,5.93,5.97,6.32,6.65,6.92,7.18,8.13
      Hospital porters,9271,7,8.66,,9.13,,7.39,7.61,7.91,8.11,8.22,8.9,9.58,9.83,x,x
      Kitchen and catering assistants,9272,428,6.19,,6.7,,4.95,5.8,x,5.93,6,6.45,6.79,7.04,7.4,8.3
      Waiters and waitresses,9273,168,6,,6.5,,4.92,5.61,x,x,5.93,6.14,6.48,6.66,6.92,7.68
      Bar staff,9274,191,6,,6.45,,5.58,x,x,x,5.93,6.07,6.38,6.5,6.7,7.22
      Leisure and theme park attendants,9275,34,6.32,,6.83,,5.43,x,5.93,5.94,6.08,6.79,7.43,7.97,8.1,x
      Other elementary services occupations n.e.c.,9279,15,6.82,,7.54,,x,5.93,6,6.08,6.46,7.45,7.78,7.94,8.2,x
Not Classified,,:,,,,,,,,,,,,,,
